LEVEL,SCHOOLYEAR,COUNTY,DISTRICT,SCHOOL,NAME,SUBJECT,GRADE,SUBGROUPTYPE,SUBGROUPDESCRIPTION,AVERAGESCALESCORE,DEVELOPINGCOUNT,DEVELOPINGPERCENT,ONTRACKCOUNT,ONTRACKPERCENT,ADVANCEDCOUNT,ADVANCEDPERCENT,TESTEDCOUNT,NOTTESTEDCOUNT,NOTTESTEDPERCENT,DATAASOF,BASIC_PCT,PROFICIENT_PCT,YEAR
DI,2024-2025,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,4,GENDER,Female,1237.93,245.0,0.2963,422.0,0.5103,160.0,0.1935,826.0,,,2025-11-19,,,2025
DI,2024-2025,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,4,GENDER,Male,1258.23,209.0,0.2337999999999999,409.0,0.4575,276.0,0.3087,893.0,,,2025-11-19,,,2025
DI,2024-2025,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,5,GENDER,Female,1261.74,218.0,0.2664999999999999,416.0,0.5085999999999999,184.0,0.2249,818.0,,,2025-11-19,,,2025
DI,2024-2025,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,5,GENDER,Male,1273.15,241.0,0.2605,389.0,0.4205,295.0,0.3189,924.0,,,2025-11-19,,,2025
DI,2024-2025,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,6,GENDER,Female,1258.13,279.0,0.3306,426.0,0.5047,139.0,0.1646999999999999,844.0,,,2025-11-19,,,2025
DI,2024-2025,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,6,GENDER,Male,1270.39,265.0,0.2919,443.0,0.4879,200.0,0.2203,908.0,,,2025-11-19,,,2025
DI,2024-2025,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1261.33,307.0,0.3582,405.0,0.4725999999999999,145.0,0.1692,853.0,,,2025-11-19,,,2025
DI,2024-2025,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1273.34,285.0,0.317,395.0,0.4393999999999999,219.0,0.2435999999999999,898.0,,,2025-11-19,,,2025
DI,2024-2025,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,8,GENDER,Female,1279.73,261.0,0.301,404.0,0.466,202.0,0.233,865.0,,,2025-11-19,,,2025
DI,2024-2025,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,8,GENDER,Male,1283.16,278.0,0.3075,390.0,0.4314,236.0,0.2611,904.0,,,2025-11-19,,,2025
DI,2024-2025,28,54,0,RALSTON PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1168.81,62.0,0.5,44.0,0.3547999999999999,18.0,0.1452,124.0,,,2025-11-19,,,2025
DI,2024-2025,28,54,0,RALSTON PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1189.4,58.0,0.3973,57.0,0.3903999999999999,31.0,0.2123,146.0,,,2025-11-19,,,2025
DI,2024-2025,28,54,0,RALSTON PUBLIC SCHOOLS,Mathematics,4,GENDER,Female,1208.59,51.0,0.4146,55.0,0.4472,17.0,0.1382,123.0,,,2025-11-19,,,2025
DI,2024-2025,28,54,0,RALSTON PUBLIC SCHOOLS,Mathematics,4,GENDER,Male,1213.75,49.0,0.3657,67.0,0.5,18.0,0.1343,134.0,,,2025-11-19,,,2025
DI,2024-2025,28,54,0,RALSTON PUBLIC SCHOOLS,Mathematics,5,GENDER,Female,1232.81,47.0,0.4352,43.0,0.3981,18.0,0.1667,108.0,,,2025-11-19,,,2025
DI,2024-2025,28,54,0,RALSTON PUBLIC SCHOOLS,Mathematics,5,GENDER,Male,1255.59,38.0,0.3363,45.0,0.3982,30.0,0.2655,113.0,,,2025-11-19,,,2025
DI,2024-2025,28,54,0,RALSTON PUBLIC SCHOOLS,Mathematics,6,GENDER,Female,1235.58,48.0,0.4404,45.0,0.4128,16.0,0.1467999999999999,109.0,,,2025-11-19,,,2025
DI,2024-2025,28,54,0,RALSTON PUBLIC SCHOOLS,Mathematics,6,GENDER,Male,1224.15,84.0,0.5122,68.0,0.4146,12.0,0.0732,163.0,,,2025-11-19,,,2025
DI,2024-2025,28,54,0,RALSTON PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1220.95,71.0,0.5771999999999999,47.0,0.3821,5.0,0.0407,122.0,,,2025-11-19,,,2025
DI,2024-2025,28,54,0,RALSTON PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1226.03,61.0,0.5545,39.0,0.3545,10.0,0.0909,110.0,,,2025-11-19,,,2025
DI,2024-2025,28,54,0,RALSTON PUBLIC SCHOOLS,Mathematics,8,GENDER,Female,1226.33,78.0,0.6047,45.0,0.3488,6.0,0.0465,128.0,,,2025-11-19,,,2025
DI,2024-2025,28,54,0,RALSTON PUBLIC SCHOOLS,Mathematics,8,GENDER,Male,1238.76,61.0,0.5,52.0,0.4261999999999999,9.0,0.0738,122.0,,,2025-11-19,,,2025
DI,2024-2025,28,59,0,BENNINGTON PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1227.63,33.0,0.1728,106.0,0.555,52.0,0.2723,191.0,,,2025-11-19,,,2025
DI,2024-2025,28,59,0,BENNINGTON PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1255.81,27.0,0.1364,83.0,0.4192,88.0,0.4443999999999999,198.0,,,2025-11-19,,,2025
DI,2024-2025,28,59,0,BENNINGTON PUBLIC SCHOOLS,Mathematics,4,GENDER,Female,1256.59,35.0,0.1902,105.0,0.5707,44.0,0.2391,184.0,,,2025-11-19,,,2025
DI,2024-2025,28,59,0,BENNINGTON PUBLIC SCHOOLS,Mathematics,4,GENDER,Male,1270.54,39.0,0.196,89.0,0.4472,71.0,0.3568,199.0,,,2025-11-19,,,2025
DI,2024-2025,28,59,0,BENNINGTON PUBLIC SCHOOLS,Mathematics,5,GENDER,Female,1273.02,40.0,0.2139,95.0,0.508,52.0,0.2781,186.0,,,2025-11-19,,,2025
DI,2024-2025,28,59,0,BENNINGTON PUBLIC SCHOOLS,Mathematics,5,GENDER,Male,1279.52,38.0,0.2032,90.0,0.4813,59.0,0.3155,187.0,,,2025-11-19,,,2025
DI,2024-2025,28,59,0,BENNINGTON PUBLIC SCHOOLS,Mathematics,6,GENDER,Female,1266.34,38.0,0.2375,101.0,0.6313,21.0,0.1313,160.0,,,2025-11-19,,,2025
DI,2024-2025,28,59,0,BENNINGTON PUBLIC SCHOOLS,Mathematics,6,GENDER,Male,1284.12,35.0,0.1902,112.0,0.6087,37.0,0.2011,184.0,,,2025-11-19,,,2025
DI,2024-2025,28,59,0,BENNINGTON PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1290.1,28.0,0.1564,107.0,0.5978,44.0,0.2458,179.0,,,2025-11-19,,,2025
DI,2024-2025,28,59,0,BENNINGTON PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1296.39,31.0,0.1639999999999999,104.0,0.5503,54.0,0.2857,189.0,,,2025-11-19,,,2025
DI,2024-2025,28,59,0,BENNINGTON PUBLIC SCHOOLS,Mathematics,8,GENDER,Female,1309.16,23.0,0.1394,93.0,0.5636,49.0,0.297,165.0,,,2025-11-19,,,2025
DI,2024-2025,28,59,0,BENNINGTON PUBLIC SCHOOLS,Mathematics,8,GENDER,Male,1320.23,19.0,0.1195,80.0,0.5031,60.0,0.3774,158.0,,,2025-11-19,,,2025
DI,2024-2025,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,3,GENDER,Female,1191.52,82.0,0.3868,89.0,0.4197999999999999,41.0,0.1934,212.0,,,2025-11-19,,,2025
DI,2024-2025,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,3,GENDER,Male,1219.33,81.0,0.2956,107.0,0.3904999999999999,86.0,0.3139,274.0,,,2025-11-19,,,2025
DI,2024-2025,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,4,GENDER,Female,1220.79,76.0,0.3585,108.0,0.5094,28.0,0.1321,212.0,,,2025-11-19,,,2025
DI,2024-2025,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,4,GENDER,Male,1248.69,67.0,0.3087999999999999,79.0,0.3641,71.0,0.3272,217.0,,,2025-11-19,,,2025
DI,2024-2025,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,5,GENDER,Female,1247.33,83.0,0.3578,109.0,0.4698,40.0,0.1724,232.0,,,2025-11-19,,,2025
DI,2024-2025,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,5,GENDER,Male,1257.2,86.0,0.3629,88.0,0.3713,63.0,0.2658,237.0,,,2025-11-19,,,2025
DI,2024-2025,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,6,GENDER,Female,1260.44,87.0,0.3522,107.0,0.4332,53.0,0.2146,247.0,,,2025-11-19,,,2025
DI,2024-2025,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,6,GENDER,Male,1278.28,64.0,0.2656,109.0,0.4523,68.0,0.2822,241.0,,,2025-11-19,,,2025
DI,2024-2025,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,7,GENDER,Female,1275.61,80.0,0.3478,93.0,0.4043,57.0,0.2478,229.0,,,2025-11-19,,,2025
DI,2024-2025,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,7,GENDER,Male,1273.96,90.0,0.3629,92.0,0.371,66.0,0.2661,248.0,,,2025-11-19,,,2025
DI,2024-2025,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,8,GENDER,Female,1297.55,56.0,0.2353,113.0,0.4747999999999999,69.0,0.2899,237.0,,,2025-11-19,,,2025
DI,2024-2025,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,8,GENDER,Male,1293.73,75.0,0.3165,83.0,0.3502,79.0,0.3333,235.0,,,2025-11-19,,,2025
DI,2024-2025,34,15,0,BEATRICE PUBLIC SCHOOLS,Mathematics,4,GENDER,Female,1206.7,23.0,0.3965999999999999,30.0,0.5172,5.0,0.0862,58.0,,,2025-11-19,,,2025
DI,2024-2025,34,15,0,BEATRICE PUBLIC SCHOOLS,Mathematics,4,GENDER,Male,1231.0,21.0,0.2917,33.0,0.4583,18.0,0.25,72.0,,,2025-11-19,,,2025
DI,2024-2025,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1159.2,205.0,0.5366,153.0,0.4004999999999999,24.0,0.0628,381.0,,,2025-11-19,,,2025
DI,2024-2025,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1169.16,180.0,0.4454999999999999,185.0,0.4579,39.0,0.0965,403.0,,,2025-11-19,,,2025
DI,2024-2025,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,4,GENDER,Female,1188.61,199.0,0.5422,137.0,0.3732999999999999,31.0,0.0844999999999999,367.0,,,2025-11-19,,,2025
DI,2024-2025,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,4,GENDER,Male,1192.64,214.0,0.5632,131.0,0.3447,35.0,0.0921,380.0,,,2025-11-19,,,2025
DI,2024-2025,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,5,GENDER,Female,1214.04,189.0,0.4961,161.0,0.4226,31.0,0.0814,380.0,,,2025-11-19,,,2025
DI,2024-2025,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,5,GENDER,Male,1221.72,201.0,0.4926,162.0,0.3971,45.0,0.1103,408.0,,,2025-11-19,,,2025
DI,2024-2025,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,6,GENDER,Female,1221.73,184.0,0.5349,138.0,0.4012,22.0,0.064,344.0,,,2025-11-19,,,2025
DI,2024-2025,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,6,GENDER,Male,1219.63,187.0,0.5123,146.0,0.4,32.0,0.0877,365.0,,,2025-11-19,,,2025
DI,2024-2025,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1226.14,194.0,0.5607,116.0,0.3353,36.0,0.104,345.0,,,2025-11-19,,,2025
DI,2024-2025,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1225.27,185.0,0.5409,129.0,0.3772,28.0,0.0819,342.0,,,2025-11-19,,,2025
DI,2024-2025,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,8,GENDER,Female,1239.34,176.0,0.4903,155.0,0.4318,28.0,0.078,359.0,,,2025-11-19,,,2025
DI,2024-2025,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,8,GENDER,Male,1219.98,213.0,0.5771999999999999,125.0,0.3388,31.0,0.084,369.0,,,2025-11-19,,,2025
DI,2024-2025,40,82,0,NORTHWEST PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1231.71,9.0,0.2,24.0,0.5333,12.0,0.2667,45.0,,,2025-11-19,,,2025
DI,2024-2025,40,82,0,NORTHWEST PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1241.42,6.0,0.1667,14.0,0.3889,16.0,0.4443999999999999,36.0,,,2025-11-19,,,2025
DI,2024-2025,40,82,0,NORTHWEST PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1312.44,6.0,0.1333,20.0,0.4443999999999999,19.0,0.4221999999999999,45.0,,,2025-11-19,,,2025
DI,2024-2025,40,82,0,NORTHWEST PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1301.81,7.0,0.1842,19.0,0.5,12.0,0.3157999999999999,38.0,,,2025-11-19,,,2025
DI,2024-2025,41,504,0,AURORA PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1214.63,10.0,0.2564,18.0,0.4614999999999999,11.0,0.2821,39.0,,,2025-11-19,,,2025
DI,2024-2025,41,504,0,AURORA PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1240.72,12.0,0.24,17.0,0.34,21.0,0.42,50.0,,,2025-11-19,,,2025
DI,2024-2025,41,504,0,AURORA PUBLIC SCHOOLS,Mathematics,4,GENDER,Female,1225.3,18.0,0.4185999999999999,16.0,0.3721,9.0,0.2092999999999999,43.0,,,2025-11-19,,,2025
DI,2024-2025,41,504,0,AURORA PUBLIC SCHOOLS,Mathematics,4,GENDER,Male,1267.04,8.0,0.1778,23.0,0.5111,14.0,0.3111,45.0,,,2025-11-19,,,2025
DI,2024-2025,41,504,0,AURORA PUBLIC SCHOOLS,Mathematics,5,GENDER,Female,1278.4,9.0,0.2092999999999999,20.0,0.4650999999999999,14.0,0.3256,43.0,,,2025-11-19,,,2025
DI,2024-2025,41,504,0,AURORA PUBLIC SCHOOLS,Mathematics,5,GENDER,Male,1274.29,10.0,0.2326,19.0,0.4418999999999999,14.0,0.3256,43.0,,,2025-11-19,,,2025
DI,2024-2025,41,504,0,AURORA PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1259.76,14.0,0.3111,25.0,0.5556,6.0,0.1333,45.0,,,2025-11-19,,,2025
DI,2024-2025,41,504,0,AURORA PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1275.78,13.0,0.3171,20.0,0.4878,8.0,0.1951,41.0,,,2025-11-19,,,2025
DI,2024-2025,41,504,0,AURORA PUBLIC SCHOOLS,Mathematics,8,GENDER,Female,1256.5,13.0,0.4332999999999999,12.0,0.4,5.0,0.1667,30.0,,,2025-11-19,,,2025
DI,2024-2025,41,504,0,AURORA PUBLIC SCHOOLS,Mathematics,8,GENDER,Male,1283.36,11.0,0.2444,26.0,0.5778,8.0,0.1778,45.0,,,2025-11-19,,,2025
DI,2024-2025,47,1,0,ST PAUL PUBLIC SCHOOLS,Mathematics,6,GENDER,Female,1296.47,5.0,0.1389,21.0,0.5832999999999999,10.0,0.2778,36.0,,,2025-11-19,,,2025
DI,2024-2025,47,1,0,ST PAUL PUBLIC SCHOOLS,Mathematics,6,GENDER,Male,1278.67,5.0,0.2380999999999999,9.0,0.4286,7.0,0.3333,21.0,,,2025-11-19,,,2025
DI,2024-2025,50,503,0,MINDEN PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1215.52,5.0,0.2,15.0,0.6,5.0,0.2,25.0,,,2025-11-19,,,2025
DI,2024-2025,50,503,0,MINDEN PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1195.76,8.0,0.32,12.0,0.48,5.0,0.2,25.0,,,2025-11-19,,,2025
DI,2024-2025,50,503,0,MINDEN PUBLIC SCHOOLS,Mathematics,6,GENDER,Female,1272.97,6.0,0.2069,16.0,0.5517,7.0,0.2414,29.0,,,2025-11-19,,,2025
DI,2024-2025,50,503,0,MINDEN PUBLIC SCHOOLS,Mathematics,6,GENDER,Male,1265.69,14.0,0.359,17.0,0.4359,8.0,0.2051,39.0,,,2025-11-19,,,2025
DI,2024-2025,50,503,0,MINDEN PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1278.66,7.0,0.2,20.0,0.5714,8.0,0.2286,35.0,,,2025-11-19,,,2025
DI,2024-2025,50,503,0,MINDEN PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1257.07,12.0,0.375,15.0,0.4688,5.0,0.1563,31.0,,,2025-11-19,,,2025
DI,2024-2025,51,1,0,OGALLALA PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1191.33,8.0,0.3333,11.0,0.4583,5.0,0.2082999999999999,24.0,,,2025-11-19,,,2025
DI,2024-2025,51,1,0,OGALLALA PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1185.71,17.0,0.4595,13.0,0.3514,7.0,0.1892,35.0,,,2025-11-19,,,2025
DI,2024-2025,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1173.78,712.0,0.469,591.0,0.3893,215.0,0.1416,1517.0,,,2025-11-19,,,2025
DI,2024-2025,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1188.61,628.0,0.4086,577.0,0.3754,332.0,0.216,1530.0,,,2025-11-19,,,2025
DI,2024-2025,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,4,GENDER,Female,1197.75,675.0,0.4832,604.0,0.4324,118.0,0.0844999999999999,1395.0,,,2025-11-19,,,2025
DI,2024-2025,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,4,GENDER,Male,1211.0,688.0,0.4313,681.0,0.427,226.0,0.1417,1589.0,,,2025-11-19,,,2025
DI,2024-2025,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,5,GENDER,Female,1218.11,771.0,0.501,561.0,0.3645,207.0,0.1344999999999999,1536.0,,,2025-11-19,,,2025
DI,2024-2025,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,5,GENDER,Male,1227.76,726.0,0.4693,562.0,0.3632999999999999,259.0,0.1674,1542.0,,,2025-11-19,,,2025
DI,2024-2025,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,6,GENDER,Female,1230.96,746.0,0.4844,625.0,0.4058,169.0,0.1097,1532.0,,,2025-11-19,,,2025
DI,2024-2025,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,6,GENDER,Male,1238.83,648.0,0.4282999999999999,637.0,0.421,228.0,0.1507,1507.0,,,2025-11-19,,,2025
DI,2024-2025,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1238.3,650.0,0.4558,597.0,0.4186999999999999,179.0,0.1255,1420.0,,,2025-11-19,,,2025
DI,2024-2025,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1246.62,732.0,0.4393999999999999,645.0,0.3872,289.0,0.1735,1644.0,,,2025-11-19,,,2025
DI,2024-2025,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,8,GENDER,Female,1255.48,610.0,0.4021,679.0,0.4476,228.0,0.1503,1506.0,11.0,0.0073,2025-11-19,,,2025
DI,2024-2025,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,8,GENDER,Male,1253.35,714.0,0.4378,620.0,0.3801,297.0,0.1821,1607.0,24.0,0.0147,2025-11-19,,,2025
DI,2024-2025,55,145,0,WAVERLY SCHOOL DISTRICT 145,Mathematics,3,GENDER,Female,1211.02,12.0,0.2105,33.0,0.5789,12.0,0.2105,57.0,,,2025-11-19,,,2025
DI,2024-2025,55,145,0,WAVERLY SCHOOL DISTRICT 145,Mathematics,3,GENDER,Male,1217.53,23.0,0.2673999999999999,41.0,0.4767,22.0,0.2557999999999999,86.0,,,2025-11-19,,,2025
DI,2024-2025,55,145,0,WAVERLY SCHOOL DISTRICT 145,Mathematics,4,GENDER,Female,1245.15,15.0,0.2273,34.0,0.5152,17.0,0.2576,66.0,,,2025-11-19,,,2025
DI,2024-2025,55,145,0,WAVERLY SCHOOL DISTRICT 145,Mathematics,4,GENDER,Male,1249.85,16.0,0.2051,36.0,0.4614999999999999,26.0,0.3333,78.0,,,2025-11-19,,,2025
DI,2024-2025,55,145,0,WAVERLY SCHOOL DISTRICT 145,Mathematics,5,GENDER,Female,1243.47,33.0,0.3882,41.0,0.4824,11.0,0.1294,84.0,,,2025-11-19,,,2025
DI,2024-2025,55,145,0,WAVERLY SCHOOL DISTRICT 145,Mathematics,5,GENDER,Male,1257.9,24.0,0.3,39.0,0.4875,17.0,0.2125,78.0,,,2025-11-19,,,2025
DI,2024-2025,55,145,0,WAVERLY SCHOOL DISTRICT 145,Mathematics,6,GENDER,Female,1273.89,19.0,0.25,43.0,0.5658,14.0,0.1842,75.0,,,2025-11-19,,,2025
DI,2024-2025,55,145,0,WAVERLY SCHOOL DISTRICT 145,Mathematics,6,GENDER,Male,1275.5,22.0,0.25,40.0,0.4545,26.0,0.2955,87.0,,,2025-11-19,,,2025
DI,2024-2025,55,145,0,WAVERLY SCHOOL DISTRICT 145,Mathematics,7,GENDER,Female,1269.49,25.0,0.2778,44.0,0.4889,21.0,0.2332999999999999,88.0,,,2025-11-19,,,2025
DI,2024-2025,55,145,0,WAVERLY SCHOOL DISTRICT 145,Mathematics,7,GENDER,Male,1281.06,22.0,0.2588,36.0,0.4235,27.0,0.3176,84.0,,,2025-11-19,,,2025
DI,2024-2025,55,145,0,WAVERLY SCHOOL DISTRICT 145,Mathematics,8,GENDER,Female,1308.69,22.0,0.2366,33.0,0.3547999999999999,38.0,0.4086,92.0,,,2025-11-19,,,2025
DI,2024-2025,55,145,0,WAVERLY SCHOOL DISTRICT 145,Mathematics,8,GENDER,Male,1293.25,21.0,0.236,41.0,0.4607,27.0,0.3034,88.0,,,2025-11-19,,,2025
DI,2024-2025,55,160,0,NORRIS SCHOOL DIST 160,Mathematics,4,GENDER,Female,1232.89,23.0,0.2706,51.0,0.6,11.0,0.1294,85.0,,,2025-11-19,,,2025
DI,2024-2025,55,160,0,NORRIS SCHOOL DIST 160,Mathematics,4,GENDER,Male,1236.09,26.0,0.26,53.0,0.53,21.0,0.21,97.0,,,2025-11-19,,,2025
DI,2024-2025,55,160,0,NORRIS SCHOOL DIST 160,Mathematics,5,GENDER,Female,1260.27,26.0,0.26,56.0,0.56,18.0,0.18,100.0,,,2025-11-19,,,2025
DI,2024-2025,55,160,0,NORRIS SCHOOL DIST 160,Mathematics,5,GENDER,Male,1283.4,17.0,0.1635,59.0,0.5672999999999999,28.0,0.2692,104.0,,,2025-11-19,,,2025
DI,2024-2025,55,160,0,NORRIS SCHOOL DIST 160,Mathematics,6,GENDER,Female,1266.99,22.0,0.2529,48.0,0.5517,17.0,0.1954,86.0,,,2025-11-19,,,2025
DI,2024-2025,55,160,0,NORRIS SCHOOL DIST 160,Mathematics,6,GENDER,Male,1277.37,18.0,0.1935,61.0,0.6559,14.0,0.1505,91.0,,,2025-11-19,,,2025
DI,2024-2025,55,160,0,NORRIS SCHOOL DIST 160,Mathematics,7,GENDER,Female,1250.25,31.0,0.337,51.0,0.5543,10.0,0.1086999999999999,92.0,,,2025-11-19,,,2025
DI,2024-2025,55,160,0,NORRIS SCHOOL DIST 160,Mathematics,7,GENDER,Male,1267.69,34.0,0.3365999999999999,48.0,0.4752,19.0,0.1881,101.0,,,2025-11-19,,,2025
DI,2024-2025,55,160,0,NORRIS SCHOOL DIST 160,Mathematics,8,GENDER,Female,1310.74,10.0,0.1099,53.0,0.5824,28.0,0.3077,91.0,,,2025-11-19,,,2025
DI,2024-2025,55,160,0,NORRIS SCHOOL DIST 160,Mathematics,8,GENDER,Male,1295.18,18.0,0.1818,54.0,0.5455,27.0,0.2727,99.0,,,2025-11-19,,,2025
DI,2024-2025,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,Mathematics,5,GENDER,Female,1257.52,7.0,0.2917,12.0,0.5,5.0,0.2082999999999999,24.0,,,2025-11-19,,,2025
DI,2024-2025,55,161,0,RAYMOND CENTRAL PUBLIC SCHOOLS,Mathematics,5,GENDER,Male,1263.29,8.0,0.3636,9.0,0.4090999999999999,5.0,0.2273,22.0,,,2025-11-19,,,2025
DI,2024-2025,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1195.56,49.0,0.3889,53.0,0.4206,24.0,0.1905,126.0,,,2025-11-19,,,2025
DI,2024-2025,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1200.81,35.0,0.2991,56.0,0.4785999999999999,26.0,0.2221999999999999,115.0,,,2025-11-19,,,2025
DI,2024-2025,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,4,GENDER,Female,1192.93,63.0,0.5339,46.0,0.3898,9.0,0.0762999999999999,118.0,,,2025-11-19,,,2025
DI,2024-2025,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,4,GENDER,Male,1213.73,44.0,0.3492,65.0,0.5159,17.0,0.1349,123.0,,,2025-11-19,,,2025
DI,2024-2025,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,5,GENDER,Female,1229.5,50.0,0.3817,65.0,0.4962,16.0,0.1221,129.0,,,2025-11-19,,,2025
DI,2024-2025,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,5,GENDER,Male,1236.41,36.0,0.3214,54.0,0.4821,22.0,0.1964,109.0,,,2025-11-19,,,2025
DI,2024-2025,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,6,GENDER,Female,1237.81,49.0,0.4118,52.0,0.437,18.0,0.1513,118.0,,,2025-11-19,,,2025
DI,2024-2025,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,6,GENDER,Male,1243.31,55.0,0.3928999999999999,60.0,0.4286,25.0,0.1785999999999999,140.0,,,2025-11-19,,,2025
DI,2024-2025,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1235.84,56.0,0.5138,42.0,0.3853,11.0,0.1009,109.0,,,2025-11-19,,,2025
DI,2024-2025,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1233.71,60.0,0.4959,41.0,0.3388,20.0,0.1653,118.0,,,2025-11-19,,,2025
DI,2024-2025,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,8,GENDER,Female,1237.83,63.0,0.504,51.0,0.408,11.0,0.088,125.0,,,2025-11-19,,,2025
DI,2024-2025,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,8,GENDER,Male,1230.86,72.0,0.5143,53.0,0.3786,15.0,0.1071,139.0,,,2025-11-19,,,2025
DI,2024-2025,59,2,0,NORFOLK PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1195.39,55.0,0.3571,69.0,0.4481,30.0,0.1948,154.0,,,2025-11-19,,,2025
